genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000382085	3.0	1.0	8.246641462551548e-42	5.733587548833337e-38	0.0	1.0	9.25441944485327e-38	7.150588364178554e-28	1.2909546973442349e-31	2.594393614891943e-32	2.2079802277012088e-26	0.0	5.040470576176367e-42	1.6090725033872112e-31	2.244081399723692e-40	0.0	1.0060651026314891e-29
G001438045	7.0	1.0	9.180469561774535e-39	8.819324327484972e-29	5.5176827682021835e-40	1.6446971798160564e-27	1.584631738933694e-26	4.460996829590918e-31	3.685414961174269e-43	1.0	1.0413007432804381e-29	4.927503047460511e-32	1.340526057270081e-19	1.290026559376838e-35	8.456071145659525e-36	3.569421079491318e-38	9.863652467128382e-30
G000428145	9.0	1.0	7.618212435842459e-35	6.6306797511028e-32	5.523409564259582e-31	8.613561221293025e-33	4.849600392168929e-21	8.139028016191871e-25	5.722622668609688e-41	2.663822169855351e-17	5.447787267956125e-15	1.0	3.567684265668907e-20	1.4826403497373944e-17	2.7086676907989628e-36	2.3052948810601785e-38	6.57716400476314e-27
G001187595	2.0	1.0	4.371744884849128e-38	0.0	1.0	3.570584179637483e-35	5.007337714766485e-38	2.7854975270802385e-13	1.7989365217554845e-39	3.691076206970141e-40	2.802596928649634e-45	0.0	0.0	1.317220556465328e-43	2.689886255637433e-36	7.42688186092153e-43	7.538985738067516e-43
G000318295	6.0	1.0	7.517927752613696e-33	1.1786041303109375e-35	1.1210387714598537e-44	1.1508948365407582e-39	3.490663397433423e-37	4.5146207942250145e-36	1.0	0.0	1.7914858178206694e-39	9.83852955794753e-34	8.466287648308729e-32	7.23620753487474e-19	2.761007149742465e-28	0.0	3.1411324514681737e-25
G900142495	11.0	1.0	2.795677944141662e-18	2.0190395714917223e-14	2.060927766317971e-22	4.1852123976786754e-21	9.210040209737603e-24	4.461183831543287e-16	4.4437621849391026e-14	3.841292488434167e-32	1.521344584740294e-21	3.9280452571895636e-21	3.731479210145419e-19	1.0	6.3944216951742104e-24	1.3014511350390798e-25	1.3516729510838765e-13
G001796675	4.0	1.0	4.053530700080026e-25	6.081929710982781e-35	4.581926929099603e-26	5.964623452739026e-24	1.0	2.8556749669723274e-16	1.0627313817998133e-34	1.3244134893205035e-26	1.2483054886536053e-14	1.6817956627381116e-17	2.831991793418199e-17	2.435657639389844e-15	1.7313018268637005e-23	1.488141207484084e-11	3.9580761055507335e-17
G000469445	3.0	1.0	3.171547235213476e-32	2.140801613059354e-31	4.4857211198211984e-32	1.0	1.6696124702019195e-24	1.6244689241776827e-13	8.329601134236506e-38	3.350050675821413e-25	4.5335203958413663e-35	2.0437227435342833e-34	9.831673546180724e-17	3.012372642996475e-11	7.702686997616266e-29	2.2082806220389163e-21	2.208805138557806e-19
G001782685	12.0	1.0	1.9287769043954197e-17	4.558556183901255e-30	3.4123935914488675e-36	4.647709993763665e-27	4.731671723202035e-24	5.972313071627894e-26	3.808662050493844e-27	9.407492309890306e-34	2.7174621614883513e-38	2.022133136742501e-34	1.5241529780778264e-25	1.4503583240279187e-23	1.0	2.201147026152037e-30	1.3724276321014416e-16
G001521855	14.0	1.0	1.471363387541058e-43	1.720064717950655e-38	0.0	8.725797881087018e-35	1.0611687824655858e-32	7.71182928951323e-37	0.0	3.876964216328373e-31	8.89452376679634e-31	1.6783869383766684e-31	8.037115815403467e-26	7.354042651823396e-31	1.3683181829641538e-32	9.290608818473537e-43	1.0
G001488575	13.0	1.0	5.153273782204018e-32	1.5971894309947487e-32	0.0	0.0	2.809607924481529e-26	4.5772013038705825e-41	2.6589806516379123e-39	0.0	0.0	1.0840444920016785e-40	0.0	2.968742161331999e-38	0.0	1.0	3.8664627227650353e-41
G000422425	8.0	1.0	1.401298464324817e-45	2.0282315720472084e-31	0.0	2.7354160346184018e-36	9.439771518347064e-27	1.5887634075544387e-29	0.0	6.425281273854524e-31	1.0	1.735921856082671e-26	1.9479153006005191e-22	6.621514463967236e-29	1.2463919886232062e-30	1.3452465257518244e-43	3.0056346208995017e-26
G001438725	2.0	1.0	1.6208901759759714e-29	3.725433758319127e-27	1.0	7.051339416354447e-28	2.5827042557393583e-23	3.015477617280171e-18	6.489481132923553e-29	2.924087756778277e-23	7.701537307717433e-30	2.1777181736852258e-24	1.52475163037334e-33	6.211570116023956e-27	3.9753446250036954e-23	3.1208757360172625e-25	5.087576504139668e-28
G000738435	7.0	1.0	3.322478658914141e-42	1.0665221453697037e-31	0.0	1.3679479185256522e-24	2.8726487345349753e-27	1.0584737941583807e-29	3.379931895951459e-42	1.0	1.9818113846218927e-34	5.551498354420786e-33	3.513325574727102e-19	1.0568163435880547e-35	7.20441890931008e-35	3.0012328020504867e-35	1.5059972904181264e-28
G001025035	1.0	0.9964582324028015	8.367933264174049e-26	0.9964582324028015	5.4214209849797356e-36	3.565112792967945e-35	0.003541745711117983	6.901510612999928e-14	1.2339680134013263e-39	3.04277241682807e-32	2.1264340278706808e-18	9.224162946205188e-19	3.1925687787870416e-11	1.0049187680637311e-28	1.7627797233698953e-20	3.793762367869689e-16	3.3132906683032426e-13
G000376225	5.0	1.0	6.647923812418982e-33	1.5531173192491395e-33	9.399851972408389e-19	1.3176863080877848e-18	7.3783263608411095e-22	1.0	5.157572725757093e-35	1.0132342859696514e-26	8.407790785948902e-45	1.161426845248153e-25	5.8670187905002954e-18	5.70323131649869e-20	6.6716421942113506e-21	9.915898583084577e-31	6.511484614919827e-19
G000477955	4.0	1.0	5.171902256678315e-25	4.837483712216706e-12	2.8465651430744098e-28	8.248387091425252e-19	1.0	1.865002251104801e-19	5.457911959427245e-32	1.0381987589979861e-22	1.3614150126470536e-16	2.8471097007765067e-12	1.6855980465778953e-17	1.6639717942548465e-25	4.596090107307989e-18	2.0855464427847997e-23	7.206629107133492e-17
G001298265	7.0	1.0	9.1925179259708e-43	1.6647425756178827e-42	0.0	0.0	1.8319192326672465e-33	5.605193857299268e-45	0.0	1.0	8.516328736696821e-33	1.4830416152617498e-25	1.8942422338262438e-26	2.0908213866804866e-40	0.0	1.2891945871788317e-43	6.305618881707385e-40
G000990725	12.0	1.0	4.707031883407001e-14	4.460452340607617e-31	2.2459939187402255e-20	3.3247234740872064e-28	4.152191068305689e-25	3.4118891916915486e-19	3.611546966480148e-33	4.162622166810963e-27	3.0150651333584255e-32	1.022740599137949e-26	1.5071727963967507e-24	8.974752189563668e-24	1.0	7.476138798996526e-27	2.3728548050321475e-15
G000309585	2.0	1.0	3.5438321735906487e-31	9.023941611308724e-25	1.0	2.692316320747637e-23	4.804001196310392e-25	5.715465632797841e-22	0.0	3.619004360329287e-20	2.406691953958545e-24	9.676159280634282e-22	5.349371230931074e-30	2.2095377657658337e-27	2.6875907484106723e-27	2.6891029596388243e-31	6.502785095867516e-30
G000430745	2.0	1.0	1.4287779272102267e-40	0.0	1.0	1.0451072093615353e-25	1.76275560625616e-32	1.7575058829310896e-16	1.8326522865564536e-34	4.15016086574982e-34	1.94269012601671e-40	1.1477311530238214e-37	2.0655139364147804e-42	3.5996157282066606e-29	1.475897074962708e-32	7.747843978387973e-34	6.711933887925071e-33
G001570425	4.0	1.0	7.763939067444623e-34	3.0710771924645497e-15	1.1650400352700528e-23	8.910831421502334e-22	1.0	5.301883412534932e-19	1.295014666752879e-30	1.4860021823528113e-19	1.4255309435617763e-25	7.635138723517676e-14	4.442523830293683e-22	3.261681416695159e-16	2.0957962131658055e-29	2.207472020678403e-21	3.883150056580063e-24
G000990965	0.0	1.0	1.0	2.3632473628492245e-34	1.1469229634301841e-27	6.4591012054314045e-22	4.225768077603999e-21	2.3370154539708137e-27	5.271838765120934e-17	7.842580867283219e-27	1.3928095641416755e-35	8.372305148453159e-34	1.2040535759667921e-26	7.752369692390538e-26	3.9932875608851638e-19	3.0475048771508646e-29	6.35094798657495e-19
G000379665	6.0	1.0	3.911060185754167e-21	3.938524311814799e-33	6.837498888693763e-27	8.482839784262657e-32	6.666394666226271e-23	5.896256564585779e-17	1.0	4.5834769685963165e-36	8.407790785948902e-45	1.200302608083415e-33	4.59399491308256e-37	1.1438714084548336e-15	1.3264993995169125e-22	3.9625057559990424e-23	1.9588841274976914e-22
G000979995	13.0	1.0	2.350318622468674e-27	7.854129489527618e-29	5.264009501897525e-29	2.4458361503097054e-21	8.447544286261863e-17	2.102930097236612e-23	3.6035991614547043e-22	9.607822315282088e-29	1.7098548083603278e-28	1.8875857594737944e-32	1.3144828975297784e-11	5.931268142064943e-17	3.918997375227503e-25	1.0	9.759661683593695e-18
G000196275	4.0	1.0	5.1947110721498665e-36	1.776028466830417e-21	1.9436769764472263e-37	3.619541700337845e-28	1.0	6.970660120971102e-18	1.0131387897068427e-42	1.0614006808201291e-15	1.6399750152965726e-25	3.4355705935183573e-25	4.592880543133707e-19	1.31567718977747e-18	1.739852173305693e-41	7.076444564760153e-23	4.065866148820542e-21
G001822215	0.0	1.0	1.0	9.54650841709574e-31	3.974082444825181e-42	5.208190351356547e-26	1.429819568972975e-29	3.0062645836793533e-34	1.3681601708094644e-34	2.103926105711098e-37	3.3350903450930646e-43	2.6537743233754984e-37	1.1932339711694168e-28	2.092134487462802e-17	2.3066432213052683e-21	5.110501657007823e-31	2.978810251689344e-19
G001771345	14.0	0.9969334602355957	1.5089362022990827e-05	1.2240368709953585e-26	3.1306126311095306e-13	5.860106869301802e-18	3.9917522065557876e-10	4.943548977972114e-15	2.0084204073929837e-32	1.4401885891857091e-05	1.71559560624075e-23	2.4462050127630627e-17	4.237630548686866e-07	0.003036600537598133	6.547096849038314e-13	6.900310184354552e-11	0.9969334602355957
G000017265	7.0	1.0	1.0698180698989362e-32	6.2955398912272614e-27	2.4530103265501817e-30	6.1733510290531e-34	4.7400893479359157e-17	8.118578994990498e-21	0.0	1.0	3.5053515528647844e-24	6.771011973761426e-16	3.278825236492644e-14	2.0082375614857131e-16	0.0	9.683895847490751e-33	3.687377078494137e-32
G000436215	3.0	1.0	6.519039875839733e-19	3.2814687727249704e-27	2.3541814200656927e-43	1.0	5.159014224700845e-18	6.920865366341989e-28	1.5558803782031124e-26	1.2107597410703462e-26	2.0257036122869148e-23	1.0160890274416936e-37	4.802048008263501e-22	1.3902064178273682e-23	4.48919263190538e-26	6.26951140903425e-20	6.778270649072701e-17
G000425585	11.0	1.0	2.5413339157856562e-31	1.3421159577201965e-36	3.3356307300628366e-31	2.186108103842704e-24	8.471693633929184e-22	5.851322495539825e-20	2.5557327858454898e-23	3.488320650608826e-37	7.267724220851554e-32	1.507039873334221e-25	3.2589170783496804e-18	1.0	6.35103205769043e-23	5.058775794067781e-37	6.0377557089149854e-27
G000455825	1.0	1.0	2.4862713873639196e-33	1.0	4.749834655921296e-29	1.6916302869773895e-36	1.817000444824827e-15	2.6087919795522496e-26	5.343497520758885e-30	1.1229560171267488e-27	9.799444520658219e-30	4.183849239723566e-24	1.6875637340721254e-28	1.6803468949697144e-24	4.368695226412939e-30	3.2552932166458537e-23	1.9198618206149578e-28
G000382125	6.0	1.0	2.9364476984666093e-25	3.241193018550543e-30	1.239833035774149e-31	2.7639690868833896e-20	2.5661546388254998e-17	3.733578952392629e-23	1.0	1.141119839914534e-25	2.690143520403709e-28	2.1494588094774935e-24	1.6756812954749205e-23	4.82153428293941e-10	1.5720665769268032e-18	1.5255805027440666e-22	7.400377166319344e-20
G000741765	1.0	1.0	6.984328369128194e-29	1.0	1.240149140927463e-41	4.045207550586423e-31	2.4936541441070235e-16	8.170607104303999e-24	2.5151532849154417e-28	1.7639887833425124e-22	2.2753367524779314e-23	1.806420891993205e-21	2.915435025498834e-22	6.11514279399459e-30	7.897821930692089e-27	2.657848438200085e-21	2.2669260725438255e-29
G000762875	10.0	1.0	0.0	9.380226718422983e-33	0.0	1.2205286866847757e-29	0.0	0.0	2.5871540832546486e-36	3.1710543468592015e-40	0.0	3.063919640396749e-20	1.0	4.3297378177170164e-16	0.0	0.0	1.4856986708311008e-40
G001888885	1.0	1.0	1.0740850041898257e-36	1.0	1.690759814814836e-28	5.782794843604684e-29	8.36488403500521e-15	1.761694328506364e-16	7.336105746402569e-40	1.0060244516670411e-26	4.4005382051746885e-39	2.1095576332457358e-24	1.3477444694821779e-28	7.085614132313237e-27	4.6586868095710706e-39	2.0444156997499804e-35	2.917588182671449e-33
G000210055	4.0	1.0	2.951463143650458e-17	1.4377356766224593e-19	6.233557179381542e-25	3.384142917005395e-23	1.0	2.1376712791391916e-13	6.421196175688051e-14	1.4426973902798879e-18	8.503694068921047e-27	7.814028829371267e-13	1.826228657026926e-15	6.81412859775463e-16	9.323279527137863e-28	1.0441447985637224e-14	7.995968999223967e-15
G001418495	1.0	1.0	8.051952737934845e-30	1.0	7.062870379523372e-33	4.387310055201501e-33	1.8088735342728366e-16	1.9052464548521483e-15	1.5066807723633326e-36	9.95518426783211e-27	0.0	1.0089011591756743e-22	1.0080327482745934e-20	1.5295379339156345e-21	6.64336936640851e-38	1.9860773384035568e-29	2.22309444607737e-31
G000242835	7.0	1.0	3.576036625235938e-35	6.642154720899633e-43	1.4043112560231154e-40	2.02480834599981e-37	6.337436992932919e-21	7.006492321624085e-45	0.0	1.0	6.222991037498779e-38	1.0223247634377134e-23	3.276330507772187e-33	2.628699855164194e-27	0.0	7.995668907590974e-41	5.494601588832719e-37
G001806105	5.0	1.0	5.718677275789102e-35	2.0490951672979417e-25	9.277942129848338e-12	6.249433279875145e-19	5.212147967910428e-25	1.0	2.6061208167334863e-30	2.1726282813466245e-27	4.052567981626865e-27	7.893322314359175e-30	1.370965989415463e-26	2.8044886584362704e-19	9.743125367334132e-22	2.4806812766931484e-26	5.38387475940432e-27
G000248095	2.0	1.0	6.456513124320843e-30	2.325933170125233e-20	1.0	4.6820962673336927e-32	6.278143423447973e-30	2.1264501578926256e-18	2.802596928649634e-45	2.9759814242131614e-27	1.2219449222786464e-29	5.013561417855013e-26	1.3032075718220799e-43	2.131300020300211e-24	6.775230155066072e-29	3.5947351932114816e-34	2.5441631632224583e-26
G900107845	8.0	1.0	5.1263625041342815e-36	3.9190489641499585e-29	4.949943704815449e-31	2.889296441259585e-21	2.0433652420356555e-18	1.0704799740421888e-16	2.802596928649634e-45	1.2204047982318375e-26	1.0	3.103131263060277e-08	1.4147068391220123e-18	7.868368143559595e-23	1.328939338408152e-24	1.3742878759055705e-38	1.1113433307299858e-12
G001042525	9.0	1.0	2.4848073431534635e-21	1.5414718544054575e-18	1.0214372886408081e-28	3.255604378815083e-15	2.733843815209062e-19	1.5157846765950778e-12	1.6532423475222916e-16	4.8945385505011485e-14	1.8876011439042856e-16	1.0	9.445868531798851e-10	1.803386953658226e-11	3.108628732206853e-08	7.931480272395093e-21	5.3707902708532984e-11
G001788915	12.0	1.0	1.2070882488002255e-12	1.9387023506665474e-28	1.7405183388112733e-32	7.774954509513859e-29	1.063857438127822e-22	3.802676099496279e-22	1.537086796353184e-24	4.795014959970292e-31	6.415437521317749e-38	1.939543673602527e-30	3.7170328626386986e-18	5.2030074693121264e-11	1.0	1.3556935697861468e-16	9.448362417837286e-16
G001779925	0.0	1.0	1.0	1.1280021303827385e-17	7.830088175327224e-34	4.6754352960570746e-26	7.079947245229993e-25	2.700436122843062e-20	9.010666135140635e-32	1.8324178599227487e-23	2.0615279310167358e-27	9.495119868071639e-23	2.0083467969721734e-14	3.5195032110045543e-15	9.544452034271345e-12	4.1481105275012525e-23	3.176416168548785e-16
G900116115	6.0	1.0	2.62529618588071e-32	9.402712695619523e-43	2.0007728762510465e-25	6.337343740841088e-35	3.216407284677593e-25	9.099901564297871e-22	1.0	4.043316103063521e-28	1.5594931146299917e-26	8.776011010444878e-26	3.647584203293095e-27	5.794458352070779e-20	1.4895929112829097e-29	1.0700942475711746e-27	7.320606089291657e-28
G000444645	8.0	1.0	7.42688186092153e-42	4.278360095979507e-33	3.5075147080745136e-26	1.0347255043979607e-33	5.620292698987688e-29	7.984581222826845e-27	8.228424582515326e-42	1.0862538388985774e-19	1.0	5.408358185422429e-24	4.4395715183558934e-24	1.9409277177552357e-15	1.306402667944549e-29	2.757898310234601e-38	4.2357515541216775e-24
G900128755	8.0	1.0	1.6778402545250093e-34	1.7061948962794607e-26	7.235808326712604e-30	2.7743316848477574e-35	1.0766162648830961e-28	5.8336470978562845e-28	0.0	5.977946031529238e-25	1.0	4.191094953726049e-12	2.0565298352169276e-22	7.015661737468368e-26	2.98592680306609e-30	2.0832118920878493e-35	8.324977784917623e-27
G001423045	1.0	1.0	1.748101706681168e-27	1.0	1.909150872933185e-25	3.692806778736081e-34	4.016320221821197e-14	2.774448108151244e-20	3.2950487154114325e-30	3.5592226860270947e-31	8.600953309696487e-33	1.1740256411605961e-30	4.873896984222335e-28	1.7474860656407785e-22	1.565107545298519e-33	1.170703031050363e-22	2.85633014956025e-30
G000711975	5.0	1.0	8.793103289701744e-33	1.8830094400185997e-27	3.742424456733257e-28	5.1957084468146064e-11	4.3096112498952156e-19	1.0	5.341250610327063e-32	4.651779046164872e-24	7.649750795253915e-20	1.0611266768286306e-20	5.657047181091774e-16	3.9854664253228763e-26	6.3641830379345115e-21	4.4081589754208916e-27	7.314708870076805e-15
G000482805	4.0	1.0	0.0	7.479938713930997e-33	0.0	0.0	1.0	1.0764919596468809e-30	0.0	7.696216132618481e-24	3.2555806702272745e-40	3.352229010038897e-37	1.8160626976672603e-25	8.097353007328633e-23	0.0	1.0955900622379338e-23	1.328460431983771e-35
G001644275	4.0	0.9999996423721313	4.1343247185118837e-13	4.519959235995026e-15	4.565272164867883e-23	7.25394341811887e-21	0.9999996423721313	3.282275118365874e-09	4.744943566403127e-22	2.958255718196196e-20	7.578802811011721e-17	2.9074023188968567e-09	7.981887506502972e-08	2.561375538334687e-07	3.331904683187277e-16	2.4569929424345105e-13	8.588432996914345e-17
G001278705	2.0	1.0	4.94497735873266e-32	9.950316459138808e-36	1.0	5.078616734643529e-21	7.64668528817586e-28	8.710796298681822e-13	6.361286421000278e-31	2.0925868254508854e-27	9.200170518172573e-32	2.797495810945662e-30	1.4356975558874858e-33	1.0500235630861956e-23	4.7384789025608e-25	4.069449648332019e-29	1.3116941487667286e-24
G002018045	14.0	0.9999997615814209	3.629937218660018e-37	1.2816481005945094e-21	1.14906474074635e-43	4.993879338269749e-27	1.902430913664861e-20	4.5264319229647645e-14	1.1402986379430732e-38	2.619661095921949e-19	1.908425234831175e-30	2.868640069231452e-20	2.839513513208658e-07	1.996570897705822e-26	2.1025573837366407e-34	1.650148742883475e-31	0.9999997615814209
G001649505	5.0	1.0	1.5850304358300698e-19	9.681340140899577e-27	8.097579681440314e-13	1.170036917940009e-16	1.232950546523312e-18	1.0	3.0008887058119437e-28	2.186477721817617e-29	9.698227272430948e-28	8.539638373548627e-29	7.064023687264679e-27	5.40121636652402e-12	4.182462081595543e-16	5.751585476263979e-26	3.135323938823858e-19
G000414465	1.0	1.0	6.944045148099299e-24	1.0	4.587739570892058e-31	5.28009823917045e-29	5.317329427198969e-22	1.1609230490917949e-23	4.796902051581328e-30	5.961750963664083e-26	1.5821621112622864e-25	6.570700553054898e-25	2.1867607994670747e-22	1.0885167026185045e-30	1.0004258370340166e-18	1.4380654423204234e-33	6.1749038765567226e-27
G900112935	2.0	1.0	1.9627801221819608e-23	1.9977223264786535e-25	1.0	3.208175139510493e-16	1.1592237638158583e-23	2.187801495523445e-09	2.800439203721323e-25	1.2599309744439412e-21	4.025122113712793e-30	1.6114324243858866e-22	5.04922109443061e-19	9.470364363340012e-18	4.027692329006717e-20	1.683323661595566e-24	5.699323811071637e-25
G900097105	11.0	1.0	7.5803912357789535e-25	1.1092727431050164e-11	4.899378161013159e-36	7.314902070279085e-23	1.2264784947209283e-23	1.21452740290388e-15	2.579066083960302e-12	1.487392799451626e-25	5.605193857299268e-45	8.111483964438719e-15	3.883207366772723e-10	1.0	1.986565426048692e-11	5.055388242885076e-19	4.125750864677051e-22
G000759655	7.0	1.0	1.3103962329440662e-40	1.7984544750837567e-40	3.077889018458566e-39	1.5974802493302915e-43	2.89702573058287e-26	2.2420775429197073e-44	0.0	1.0	2.4174035226209426e-38	2.014006782298801e-16	3.911376131473893e-27	5.214801238456266e-22	0.0	5.414617266151093e-42	8.078368194255238e-33
G000014465	2.0	1.0	1.1702493960479642e-34	9.366249065682883e-25	1.0	9.293606009078827e-33	3.170195004267318e-23	1.862107959066175e-20	8.379764816662406e-43	1.6013984844361008e-25	4.634867020207485e-30	9.671627291004043e-28	6.247549073345764e-41	1.8274281069182738e-29	1.5116247975303151e-30	1.6070988624781128e-29	2.878830098850243e-31
G000981645	6.0	0.9999905824661255	1.2921368078121025e-24	1.4530449318356118e-22	5.828860159628909e-22	1.0634308063730604e-23	4.950513902545502e-22	9.010121335213304e-16	0.9999905824661255	2.5364772775561944e-27	2.8001336009787927e-22	5.010255787183705e-14	1.0176965281188142e-19	9.46296495385468e-06	7.286376859946293e-25	1.6247312019740996e-18	3.9128338984787892e-22
G001039615	14.0	1.0	7.617282601443859e-35	5.766230040523631e-29	1.2103084633287532e-24	1.4800868013152675e-31	5.016792126818124e-27	2.585474897869554e-15	1.5753299581358722e-36	1.3044913717567575e-20	1.2174038653500075e-29	4.789852409510014e-19	8.000409131407402e-26	7.466919353247519e-23	3.9709796998429265e-23	4.4978171619005e-25	1.0
G000733515	5.0	1.0	1.77988679182874e-22	5.394658116967546e-23	5.548196901905555e-10	8.65943466021521e-15	9.391954174011591e-14	1.0	1.1802372923032854e-20	7.797245163483092e-18	1.6706662353322791e-21	4.968378277473359e-20	6.282918843540999e-20	1.9872798961984017e-09	6.257618852421817e-18	1.710007009080993e-18	9.818545983064355e-19
G000191145	8.0	1.0	4.785169690519186e-37	1.7556225663438453e-24	6.742601049416251e-18	7.551548475209522e-35	3.53838459779409e-18	1.0450511971054868e-18	1.618802048031051e-36	9.836938473231442e-22	1.0	9.275991433299602e-13	2.4881809877787806e-16	2.136583699422829e-16	1.5905321226819076e-24	1.6422668475497002e-32	2.7857597348703245e-23
G001894865	4.0	1.0	1.6178262922683497e-29	6.323104262406787e-10	1.1488618833437194e-21	4.743656334732424e-23	1.0	4.4249047822721077e-20	4.7303216753925616e-30	4.88793463978515e-21	1.5708716387417028e-28	1.682354869919422e-16	1.2809008915450841e-20	3.7780003647832843e-19	1.6349212568198087e-33	2.417620421848282e-19	4.558928090001313e-27
G001909285	5.0	0.9999899864196777	2.1382253307906722e-21	1.769317362659244e-32	9.987565135816112e-06	9.571262917530836e-32	5.428357963329832e-27	0.9999899864196777	2.1896355716049076e-34	9.352265950903829e-42	3.114991478158187e-38	2.858748359413594e-39	1.7380391173006109e-37	9.339628091619585e-26	3.018202816011985e-27	3.656955946035426e-22	1.7401978191543575e-34
G001012675	2.0	1.0	1.1812119288164256e-39	8.751160836224377e-36	1.0	2.149398537729505e-34	1.9125456942387168e-27	6.955784932015561e-18	0.0	3.1235412673379928e-34	4.1504413944919905e-36	2.7837178534146173e-32	1.1901703088266669e-35	2.531134129263052e-33	2.453194466156612e-25	2.0597247113978286e-30	5.427242233594449e-26
G000023065	8.0	1.0	3.8490372329645597e-32	7.154617525023935e-23	2.582124970948456e-29	2.261750812903031e-30	2.305298406575016e-20	5.500386935283784e-23	0.0	1.4504767137482194e-20	1.0	3.6773445399873594e-11	6.062296198071303e-17	1.221092461693554e-21	4.210633828468988e-25	1.8713477449977642e-31	1.2599476837012051e-25
G001308105	11.0	1.0	2.437275507496894e-22	2.917193447848086e-29	6.591055253944366e-19	1.715489541501479e-17	1.79650146002533e-17	6.868501971152308e-20	5.544134595858452e-10	6.906706025687352e-27	4.3361995797661846e-24	2.9043634928561063e-25	7.130592532652601e-21	1.0	6.688407965492471e-14	1.2219036050628083e-28	6.033787795014582e-22
G000768065	9.0	1.0	8.648814121812771e-42	1.8685960631857662e-29	4.9673953033326875e-34	8.205861576861454e-34	7.033912968051807e-18	4.883228469174001e-25	2.258362032373626e-38	3.145568312216386e-18	4.419415570024863e-23	1.0	7.226300883816681e-20	2.992171600216257e-25	0.0	7.050519718074707e-39	2.2977738128336974e-28
G001775785	0.0	1.0	1.0	7.072599615657342e-34	4.9191578786593905e-27	8.275666051935882e-30	5.999922313109497e-18	8.197135017432385e-26	2.074612676489411e-30	5.837290495241953e-23	7.580697631973806e-28	3.829590582078354e-23	5.747336843991782e-24	4.897325078442188e-20	3.9746459890580487e-16	2.4836601474456124e-29	6.683869765434217e-21
G001742785	13.0	1.0	7.951516829266069e-18	1.111598230465714e-26	9.983165585635633e-36	1.150561272354865e-25	2.536429407205039e-19	7.117595336108826e-23	1.043613577880385e-17	1.217495183390543e-24	7.119662530849483e-37	2.6854235697021777e-23	2.0025658766405787e-19	1.8609349426560763e-14	3.9258591728039333e-28	1.0	2.4296184827629077e-21
G001824325	0.0	1.0	1.0	3.80765695463007e-21	5.932951777278158e-29	7.147733847519716e-18	8.599916196110492e-15	9.687122932603916e-23	1.0378118157819993e-20	4.528239484102735e-24	5.895055793019445e-20	1.4575871705359983e-13	1.0530833896870758e-17	3.0625096902880955e-10	2.964483936107598e-10	3.156444961789634e-19	1.474108511114502e-16
G000235885	6.0	1.0	1.7775219428814353e-26	2.2740271479063131e-41	0.0	6.506797927952692e-32	2.0483856577909267e-31	4.0605982981217394e-35	1.0	4.203895392974451e-45	0.0	4.284978726015678e-39	6.9364273984078445e-43	2.2013121651956745e-25	1.3741302090702832e-31	2.506093975894689e-35	7.919753713505372e-35
G000147675	3.0	1.0	3.332806373648508e-24	6.950119188954293e-30	3.366015208947778e-23	1.0	5.8661815350863755e-21	8.592975154225329e-20	1.1522868901775965e-26	6.06035704600333e-31	1.5134023414708024e-43	3.468813487694617e-30	1.9492894962974141e-23	6.128887170172292e-26	6.657806657746613e-30	1.3596610924884865e-23	9.806430098137361e-24
G000417585	11.0	1.0	4.166633928188928e-23	1.0513347445739816e-22	7.872419203615113e-31	1.2419875523499972e-30	4.935064026218008e-25	1.4494936095902001e-18	3.91328973477303e-18	4.844538870769543e-19	1.5909637873692446e-23	2.95595080361435e-15	3.9803643217198523e-17	1.0	2.7933269304353113e-22	2.1529897272234356e-22	6.829117375151887e-16
G000717475	10.0	1.0	5.715620931111086e-21	9.273282957571088e-17	6.993425134971542e-35	4.3559438986281285e-32	1.3316989074408494e-33	4.485176908350259e-23	7.323982364854789e-29	1.5789356085301742e-26	4.6597629215927254e-35	1.6158965104640737e-28	1.0	1.0914303248321766e-17	2.1505937838866493e-36	3.205475067867474e-29	1.2079140486142779e-25
G000225525	1.0	1.0	4.375974844393539e-41	1.0	6.816704381251632e-38	7.867557717827313e-38	2.021942796807364e-24	1.0550630905386733e-22	1.401298464324817e-45	7.017705035990979e-31	0.0	4.8018816337305075e-30	4.719491629647475e-29	1.2450152458779412e-28	1.401298464324817e-45	1.7593392351115304e-36	1.0661528253130564e-37
G000970125	13.0	1.0	3.1236698694027897e-28	1.7220619842936171e-29	2.1316606398489416e-29	7.915253153663562e-20	1.1830744093594778e-17	1.9337005319594159e-22	2.584106377112298e-21	2.79052249633794e-32	8.037275703549574e-32	1.6569666982803206e-32	1.8833819595033552e-13	4.893541608604098e-17	6.452620933976067e-23	1.0	7.933311907472757e-17
G001421015	5.0	1.0	2.4262903995605104e-31	3.01455529729031e-27	1.5783042116572063e-25	6.567942690256292e-18	1.711642472783394e-21	1.0	1.7531222231343192e-36	2.770745414555531e-40	3.2721147603710417e-22	2.723551938309305e-32	1.1201263099494042e-30	6.770230122646441e-18	3.728141401956918e-16	1.701595075993258e-31	2.034252655688976e-23
