genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000341355	7	7.0	1.0	6.258511724409896e-15	1.1351616842534707e-20	1.5905556038919855e-10	1.6951358030001013e-16	7.409819407162243e-18	4.843947953619451e-19	1.0746324734550177e-24	1.0	7.988058825514344e-11	1.6997404858596125e-15	2.48518029072331e-11	3.205696613110126e-13	1.9748911275309393e-19	2.976506794790831e-25	2.9161684189388942e-15
G001307855	9	9.0	1.0	9.962198932017672e-37	1.219520261152142e-19	1.0253716768848898e-37	1.9290491186471428e-32	1.7675570457637077e-24	9.64373141763118e-22	9.276595833830289e-43	1.6496913704955387e-21	7.1149475200371626e-12	1.0	1.5664582303351477e-17	3.745700904606617e-25	2.315743803189263e-40	1.401298464324817e-45	1.1188520445623148e-18
G000500935	5	5.0	1.0	1.148916813144713e-17	1.3258244718200803e-25	1.0039669765568408e-16	3.624261546003447e-16	4.063938084775229e-16	1.0	1.9109403458488633e-13	1.0175388928264679e-16	3.1880487155354006e-14	4.898920929563653e-17	2.7001263638165574e-13	1.9746239589464327e-15	2.292904296877056e-14	6.053876584061202e-12	4.584606472235464e-09
G000011245	2	2.0	1.0	2.8504277455709575e-32	1.8669232274239524e-35	1.0	5.325233687251538e-19	1.0997891503581474e-17	5.054912488589025e-09	1.0472644747385308e-21	2.8087506545446833e-26	1.8466512048977227e-28	5.418122508492029e-25	7.555647896963645e-33	3.504804872257466e-23	1.219867367018633e-22	6.882770190483994e-20	1.3326756794781182e-24
G000428885	10	10.0	1.0	6.166740342697663e-33	5.0446336670756644e-21	2.2973833674479955e-32	1.1871398322965618e-30	1.5160611099414857e-21	3.900519224168069e-17	3.08244396445233e-34	3.57771512306582e-20	2.692554178087779e-22	6.663414966658488e-17	1.0	8.357063485675553e-09	2.382207389352189e-44	9.041949310511498e-28	1.027990776610986e-24
G000432875	3	3.0	1.0	3.7134783032110544e-24	3.750987767193235e-27	7.522212917352599e-30	1.0	2.4975795691888434e-21	4.253950247612437e-10	5.773111452279311e-39	1.8082350751755315e-20	2.6281820245119786e-32	5.1946080897300614e-30	8.505426493750574e-24	3.4959270947389814e-22	9.004261633248912e-20	4.789200588006635e-24	2.993798310928393e-14
G001205715	7	7.0	1.0	0.0	0.0	0.0	1.961817850054744e-44	5.053600089714744e-32	0.0	0.0	1.0	0.0	8.30388437477872e-35	7.809191394710642e-38	1.197464692873112e-37	0.0	8.688050478813866e-44	0.0
G001818365	0	0.0	1.0	1.0	3.29836039745275e-20	5.3611382115014494e-30	2.2164427297980552e-20	2.977862063652161e-15	2.584370578664571e-15	4.516892335292637e-22	9.433630211548015e-24	3.55577739697072e-15	9.538102058897873e-23	1.8116969333140516e-17	2.561948153623206e-10	1.5844081255322884e-11	6.841447395537051e-17	5.409905856623709e-09
G001890965	11	11.0	1.0	5.2143066668449034e-21	2.3422198559409324e-26	2.077568242116534e-36	1.5971248023153405e-29	2.321976859767239e-22	3.1334731051165434e-25	2.0173434034376214e-09	9.16703110950166e-39	4.223531242046165e-27	1.7344863449393226e-25	5.830087497836571e-28	1.0	1.866622768896889e-14	1.0074435764361952e-37	4.157999695963456e-14
G000990085	12	12.0	1.0	1.5160799488542514e-34	1.7249008792107328e-38	4.101390410309091e-40	6.526335508783334e-25	6.626955926504933e-19	2.3352253406061046e-26	4.434487863538991e-19	3.592088483450236e-41	1.638494713952768e-38	6.460891934817204e-32	9.350063434874456e-28	3.920380911826377e-21	1.0	5.122511429277825e-21	3.279025475081375e-14
G001643615	11	11.0	1.0	1.1507414908579438e-17	1.969220907829465e-17	6.934498141724157e-14	1.6944465849964147e-13	5.567872829459475e-10	2.231178566555747e-12	1.3121399297317187e-16	1.4893717114637753e-21	3.551173288277951e-20	1.7728774004410752e-10	8.899849746057953e-09	1.0	1.2858716869068587e-10	4.307187524260061e-15	1.880038832946518e-11
G001003585	12	12.0	1.0	6.494417293943444e-19	8.580277363527244e-25	4.3357850521322894e-32	7.31485428424089e-21	1.8114398869784054e-11	5.472484326713227e-17	2.917154872434265e-25	1.4865245540845991e-33	3.261079157336489e-34	3.196748809289727e-26	1.687289536537048e-25	1.0854737383459226e-14	1.0	5.856479478829481e-28	2.661944238254284e-16
G001953175	4	4.0	1.0	1.06422513014005e-25	8.469283089068124e-19	5.3971464998069756e-24	2.174944696638343e-17	1.0	1.214931119982365e-14	4.740054159180913e-24	6.440949760864694e-20	2.65714701421795e-15	5.223371388196618e-11	1.878967765883352e-14	1.664684174452921e-16	2.6830767838459927e-17	5.286447142668557e-14	5.072529507543777e-09
G001795975	0	0.0	1.0	1.0	3.46303023475146e-33	4.728652400680681e-34	1.593402566760025e-34	1.4748771514117452e-26	2.041146963578563e-31	6.183323629251889e-33	2.8568153948319756e-26	6.264359049723805e-39	3.478282273953379e-33	9.541006280687846e-32	5.120741404938629e-18	2.326328344030653e-16	1.4244473230469917e-35	1.7216656542481542e-24
G001801375	9	9.0	1.0	6.465763886771578e-20	1.1918835090924125e-27	2.173144407460561e-25	2.9729957031686264e-28	3.3414077166353193e-19	1.0327771593385353e-26	1.0965403076131837e-36	1.4381163606499926e-16	1.9519101775427455e-14	1.0	4.60042883787537e-08	2.6636399252223594e-24	1.356952159990361e-29	9.891123246218284e-22	5.811373614929204e-34
G000190315	13	13.0	1.0	1.705245206357752e-33	1.836460791783529e-25	8.110809140670234e-36	0.0	3.243150470551442e-28	1.0578645438723921e-21	7.418607984943065e-35	8.979550827440257e-38	7.896968705886054e-22	1.3494472195490353e-13	1.5372517406843787e-38	2.0830279699828485e-36	3.3456217267482155e-31	1.0	4.585965294412606e-34
G001983655	7	7.0	1.0	9.207927753607237e-10	1.2434378208918222e-23	5.480651568144372e-25	4.753930269835405e-22	4.8002576953810775e-20	2.1952452572491036e-21	2.0836961713358026e-13	1.0	5.8564837148212435e-19	1.4843509129220398e-15	8.789245026230574e-11	1.8266007196371392e-12	7.273402228106069e-19	1.6061857180111987e-14	2.442705109365062e-12
G001890035	0	0.0	1.0	1.0	4.6898840076858565e-27	1.2670686384014788e-22	4.5337070984887144e-29	2.9061367042596234e-25	2.0158084004375487e-28	4.937804500239548e-36	3.2163647863740458e-21	6.331674542808714e-32	7.748687984801232e-30	1.0004456273453181e-24	6.09862133825213e-24	2.55176849228299e-15	1.894681640628942e-40	9.097800932231338e-26
G001468845	10	10.0	1.0	3.406273874073662e-10	5.052578661895993e-17	4.934192843363244e-27	6.462341756297124e-26	7.792011591747469e-18	6.090854443283574e-17	3.2487215635432557e-21	5.519820171536396e-19	1.5272384468190126e-09	7.540101876202243e-10	1.0	1.231372115384488e-09	8.509474375140158e-11	4.148644152460589e-25	1.0683550330753237e-15
G000775595	2	2.0	1.0	1.2964734458382946e-29	1.378423430353593e-33	1.0	1.1388623110560419e-26	3.868773614241205e-19	1.59385962761327e-10	2.0707626529955424e-22	2.5489288600179575e-29	1.8330620629974939e-37	1.5639086879974742e-32	5.851962516866869e-41	1.6117714200049654e-21	2.694524809782557e-31	2.964440279776957e-24	9.509101914857093e-25
G000346295	11	11.0	1.0	2.642963818953795e-30	4.996215488283025e-30	4.914259016544797e-21	4.68803944828162e-28	1.6616840366933056e-15	1.620463644183296e-14	7.217718446942551e-39	1.0432659471493632e-27	6.685182019772834e-25	6.015853646271145e-17	9.211855532666165e-19	1.0	1.5695195059204717e-26	8.885306154528789e-22	3.382719871096944e-25
G000025345	4	4.0	1.0	1.517606236863777e-42	1.1042811901441213e-13	8.924865219140892e-18	1.8338709573657946e-32	1.0	1.178645829116476e-18	2.109468465345257e-39	2.5663262065027827e-28	1.914892988769438e-38	9.293291417403188e-32	3.6163756915618147e-31	2.099879551778302e-27	4.937264944278844e-40	6.21894673585975e-26	9.24739277383376e-39
G001869655	2	2.0	1.0	5.9131514619647125e-24	3.6823802203395824e-28	1.0	5.180889748971498e-24	1.3456084358993658e-19	1.1324711242551022e-13	1.787554887148551e-30	2.660210376102738e-22	1.2093565085128657e-26	2.6319302200458992e-20	6.02307265976022e-29	1.5224794836231099e-25	5.201805935458161e-15	2.977314489750164e-24	1.3472341723325793e-15
G000771775	8	8.0	1.0	1.1622529771654352e-37	1.8481795506792155e-29	9.802581008467193e-16	9.265164470695357e-29	1.8783542362314224e-26	7.203105565607778e-26	7.806381511029977e-40	3.975724897274614e-15	1.0	1.1144605377433336e-10	1.6148785474731265e-22	5.387201793593978e-20	4.885182009250071e-26	2.2614580612007053e-37	3.370262771327373e-26
G001610895	11	11.0	1.0	5.545370056018893e-22	4.24535924101285e-17	3.355551186304329e-32	9.80908925027372e-45	2.8354133819498417e-13	8.110046006091149e-26	2.7752155566567272e-39	5.20798377025896e-14	7.151897515058252e-28	1.1169341725453708e-16	1.4486987165440723e-09	1.0	2.634441112930656e-43	1.9888294638015398e-14	8.523615259642255e-24
G000756415	9	9.0	1.0	2.2794110767360955e-38	2.918618034153825e-29	6.436446589396374e-30	1.881438401563574e-33	1.3299119723566073e-33	1.336839281172899e-26	1.6255062186167878e-43	1.143490366934723e-25	4.7039657941442356e-20	1.0	1.3384732741631811e-17	1.043902852181972e-27	2.3934408076873084e-34	3.6201284657213757e-40	9.461621069680787e-34
G000376425	9	9.0	1.0	1.4701721437165354e-38	9.265287615483549e-33	2.3923850200985802e-39	4.212972040333004e-36	5.2032138815005283e-23	4.7924133264856935e-33	3.103165640158057e-39	2.789919303760246e-22	5.764470222036947e-29	1.0	2.881469073057169e-22	1.5998895722507118e-26	1.1870399291295525e-41	3.271709615551653e-40	1.503884665639755e-28
G000738005	1	1.0	1.0	8.989672831066023e-28	1.0	1.8790020917220722e-38	2.43406944501606e-30	6.544333301212803e-18	4.2109773773932116e-22	8.414548139747303e-24	2.951039861061369e-29	3.0954142594919574e-21	3.9978916008776895e-26	1.1253964132254988e-19	5.248791778114625e-21	1.8747525931610227e-27	1.6906119307750516e-20	5.535485890556427e-27
G001401475	11	11.0	1.0	1.8402635549417148e-23	2.8263494683432043e-23	6.542018677439205e-31	1.2659425285474383e-30	2.42772338012219e-25	1.4025840936547414e-18	8.455567607331382e-18	2.5812517396598735e-19	2.581285883831771e-23	1.3257807336027592e-15	5.962321164004674e-18	1.0	7.642592997041721e-23	8.50202476775508e-23	3.5069707762147757e-16
G000310245	10	10.0	1.0	1.5043325817744616e-35	4.2208948791452084e-32	2.64373357370518e-35	3.1238398808686304e-26	8.47387420225732e-26	5.6164132318427956e-14	8.123201186132083e-27	6.183578265026243e-27	1.8865257491373722e-19	5.231305285511885e-27	1.0	1.2306451693407084e-15	8.162968182072387e-18	2.5852981250590336e-22	1.082752764644204e-21
G000526635	7	7.0	1.0	8.604983346928239e-27	1.2431928346680648e-28	2.3645633781163454e-27	1.4210325136017084e-29	7.370826526676799e-19	3.1562498633070163e-28	4.910888233780454e-35	1.0	1.9730432341133223e-22	1.7742597975810856e-15	1.854710589864605e-16	7.3483611472027075e-28	1.3071819753324092e-34	8.515464642554475e-30	4.320113855418065e-26
G001798425	10	10.0	1.0	2.754631195197882e-21	1.095767293086246e-35	1.0127184001675453e-41	1.2718294707624728e-21	5.902338605254199e-15	2.233856079498695e-24	4.5775490493636565e-23	2.46879968300141e-23	6.498735879844491e-17	2.1056116850347197e-30	1.0	5.030220353750489e-14	1.3720159451001668e-36	3.282050706192053e-16	2.849331970367075e-08
G000341165	1	1.0	0.9999998807907104	5.569297102133762e-32	0.9999998807907104	5.501467034390749e-27	5.488984424215357e-23	6.188664514183984e-08	2.920243416706082e-22	6.465801974720589e-31	3.324048818531979e-22	4.784715804341397e-36	1.9358133059363444e-20	2.559618519027104e-21	1.490958480562167e-20	1.6271563819486582e-33	1.3698233564417246e-23	1.680312246719643e-27
G001038425	2	2.0	1.0	3.494454137484817e-33	9.720610944170746e-33	1.0	4.3122710556172284e-21	1.0032451981413727e-20	1.2266877791322628e-10	7.370121748161853e-27	1.4333831910566364e-25	3.607239220494766e-32	2.171347333014661e-24	7.35433989761052e-34	3.002985850928387e-27	1.8959130473864777e-25	5.3405672247393135e-21	2.1625879150269856e-29
G000193375	13	13.0	1.0	5.129360420126279e-19	0.0	0.0	5.599327750187806e-34	9.551698163689602e-20	3.6704362947204676e-33	1.8565075990163732e-32	4.256137236004641e-27	3.741637413424421e-29	5.114739394785582e-43	1.24393264678114e-41	2.2038972110272388e-20	7.580691967689891e-37	1.0	3.523729438881488e-18
G000429125	6	6.0	1.0	1.9038501220805523e-24	4.594059087296796e-32	1.3363862100053417e-25	1.469167154312626e-25	9.302946409583835e-23	6.0123815818976836e-27	1.0	9.874632448204828e-25	1.6248965014648168e-28	3.0883656549978416e-33	8.82782388773786e-25	8.41569315910811e-19	7.431155393689706e-20	2.599289972041084e-30	2.7568541456697964e-25
G000691505	13	13.0	1.0	1.1976294555951592e-14	2.3639905093159664e-42	1.3032075718220799e-43	1.1497644931474952e-37	5.891861976602131e-13	2.1048840807387924e-27	1.7687428397952796e-33	0.0	3.660347416839152e-22	7.386382495052936e-29	1.0527822180196442e-32	2.2834226841808743e-16	1.545825029841218e-31	1.0	1.9694337852642655e-22
G001306135	4	4.0	1.0	1.1638078801421187e-26	1.269718517956141e-17	8.094769260142078e-28	1.5799427004092536e-25	1.0	1.0303709868987867e-22	2.218577125663535e-25	3.443039275907722e-08	3.2848129598306297e-12	1.2448651831586943e-10	4.6397776513599775e-18	1.2719249229784527e-16	6.703844949381151e-19	1.8374077206926337e-24	2.435312174142723e-09
G000996525	0	0.0	1.0	1.0	3.8159566957305605e-15	1.129110855894773e-28	1.3705115095714931e-18	2.153282656192927e-17	1.2499487325712787e-15	1.9209167487419959e-28	1.120218650331829e-18	2.6770399745445843e-28	2.055512318245163e-20	1.4650093258530717e-17	1.431071335566273e-26	2.0500569297698945e-10	1.0920742177306243e-20	2.1807035783379894e-23
G000825765	10	10.0	1.0	6.778908247925614e-27	1.193598212670149e-28	1.9070293593240597e-21	8.638318975873107e-15	1.767904142443482e-28	1.3943232620106632e-22	1.4718597584492748e-25	8.740736138275568e-17	1.2893466913436232e-14	5.464622471299278e-16	1.0	3.450843711676085e-19	1.583923403214184e-20	3.735861514348078e-14	1.1635324121445197e-19
G001587475	2	2.0	1.0	4.741337068384908e-32	0.0	1.0	9.834131481921605e-28	1.3011140319163786e-39	6.875263162606227e-13	0.0	1.271957529467176e-33	0.0	3.282825407934068e-32	1.9127724038033753e-42	1.0779748692803302e-31	1.1629788624690826e-32	5.860790697192115e-41	8.0131153386597e-26
G001989475	9	9.0	1.0	4.617989273973474e-25	3.767252831056288e-25	1.0405665878134343e-28	1.4215529660765236e-29	2.5216109835190345e-19	5.127900934381684e-16	2.233235088194105e-23	3.9633391717681903e-22	2.6820942587144022e-17	1.0	1.7587456281459596e-17	8.606274290110378e-17	4.749290000664278e-22	1.0617526625693837e-23	1.1151253336865092e-15
G001822425	0	0.0	1.0	1.0	4.300762666004686e-25	2.539213801865736e-37	2.4036251277670062e-26	3.0151493158381768e-22	2.241670751329968e-28	3.768169971536954e-34	2.7868743953294017e-24	2.2205177624603674e-31	2.680128424692353e-26	1.1182144983363638e-21	6.432614370399453e-16	1.692964486979374e-16	4.5824862191554533e-26	2.146167153244105e-22
G001790985	0	0.0	1.0	1.0	1.9127145212576417e-26	2.1133507636823414e-32	8.634737423825066e-28	7.646375999234231e-25	2.482416663874919e-16	1.479444915572035e-29	1.3276060648707154e-25	8.222291099136976e-39	6.213758353489028e-32	1.0459168947596353e-10	8.517205797856383e-18	1.6849238943786646e-16	7.848010325722919e-24	1.7910259473538964e-26
G001428765	1	1.0	1.0	9.54676853048569e-30	1.0	3.2327879162145963e-20	5.707132704443703e-33	3.7625078833786185e-13	8.90817154030211e-24	3.6532536788261845e-26	6.299342262420185e-25	4.5036451376161525e-29	5.056723141097324e-25	9.094042233660026e-21	2.5188070351760447e-24	1.2941274447591806e-35	7.638862000504387e-23	5.072999085584555e-37
G001611975	7	7.0	1.0	2.0864085384857884e-28	9.462081060696437e-21	4.2544878727304344e-39	4.2974651852582306e-33	7.194365233296962e-28	3.229433034522544e-29	1.64099673236082e-38	1.0	2.4972728610337844e-30	6.672319642713205e-24	7.683650724707869e-19	2.770629336485867e-28	2.3147414543977314e-38	4.083742817043667e-28	1.3782471602864728e-22
G000712055	3	3.0	1.0	3.4894369151906747e-23	7.884609084648799e-19	3.751909449789537e-09	1.0	1.7598181785350457e-26	8.208270001197615e-12	4.251063809389261e-17	3.738950227410188e-24	6.669385876900691e-11	2.287186823780935e-25	5.1331907610164054e-14	3.309273699254184e-13	6.218572453350741e-17	9.527180918074442e-18	2.3504969129915787e-13
G000614355	6	6.0	1.0	3.6350180703401884e-17	4.0768236466461394e-32	1.991245117805565e-42	3.3009566718263097e-18	1.8706378438348394e-27	3.931429369498766e-23	1.0	2.159831926203686e-31	2.1098710065303197e-32	2.4987461374910288e-33	1.530451554579082e-17	2.1646005317631266e-15	4.025945116757852e-18	1.6605895203829024e-28	6.728073845004653e-21
G900095865	3	3.0	1.0	1.8060291525029145e-20	1.1467829483232272e-27	4.418726736682424e-22	1.0	5.364893251869063e-11	3.402325920998095e-10	9.536230273975772e-19	2.6999417531800907e-20	5.645506487522295e-26	8.08758149699663e-27	4.2638809140522294e-23	8.357911585044064e-12	7.40801036316259e-18	3.5097051247394054e-21	3.1970123569964246e-14
G001266675	13	13.0	1.0	1.5570935537870706e-31	3.3685704327615787e-31	3.962581147549389e-38	3.3661991710010756e-41	1.231512452815415e-25	2.1907540865755954e-20	2.523592081743892e-35	7.432658241883387e-35	4.879749764952706e-31	0.0	1.3480824062405251e-30	2.051388340560667e-31	4.58633776985798e-40	1.0	1.3656493356200192e-23
G001797845	10	10.0	1.0	7.263450257921633e-11	6.562419517256776e-22	4.433976061690845e-21	2.758839597744034e-12	3.940509030186945e-10	3.4337117593707944e-09	6.761463764902439e-23	7.335226176463649e-13	6.14203938697162e-19	6.565895004649917e-16	1.0	2.948424282500639e-10	1.793191246532433e-13	2.7356979276274025e-21	4.614801596414253e-10
G000428905	8	8.0	1.0	5.721974973661765e-34	1.2939532704869006e-22	3.9098150798919397e-17	2.7730161881095617e-30	1.3907534455334847e-22	7.891129011171727e-29	2.5643761897144152e-43	3.682607828592138e-19	1.0	7.945268748477119e-11	6.137248859109363e-23	2.2086541491073488e-26	6.799582628247985e-25	2.5495345048001565e-27	2.8844202109480645e-27
G001640365	8	8.0	1.0	5.045928427872194e-34	7.447293490199551e-30	3.4257517404386845e-27	1.1890733309552004e-33	5.36728818850007e-26	1.9979793687927512e-27	1.5521274473949265e-34	7.224047876472634e-18	1.0	6.549441707286857e-14	7.482838187661645e-21	6.665399754852607e-24	4.1617192138158364e-26	1.4861212585032213e-34	4.586093359600286e-24
G001601215	9	9.0	1.0	7.550838041079046e-25	6.150789400167687e-25	3.9264713175996947e-29	5.260975560382007e-30	2.7245155443449366e-19	2.380333047165219e-16	1.4174527268606157e-23	4.641538416769309e-22	1.0843551678116022e-16	1.0	2.699173553130152e-17	5.889063401979017e-17	1.1268471862379273e-21	2.2077561431329147e-23	1.8333763445523314e-15
G000436255	5	5.0	1.0	6.502344900504602e-28	3.330814254803208e-37	8.221191274720402e-17	3.568219608673928e-10	1.3692109748534066e-17	1.0	4.787316788164967e-25	4.682254444792275e-33	1.0672533853474068e-26	1.5013774725467958e-31	1.276851481534294e-13	9.006943415249321e-27	4.282720176867788e-18	1.2498467445104733e-18	1.3304911466881669e-17
G000014785	9	9.0	1.0	1.8312123245362827e-27	6.769174971057068e-17	5.469475258010137e-26	1.4292004910200133e-18	2.446634894681665e-09	4.227835095904631e-12	9.714351730626205e-32	1.5299643062877122e-13	1.1317727137416522e-11	1.0	8.133685391875645e-11	8.7097332384517e-13	1.1693376192262399e-29	7.155343119284557e-26	2.243725860586439e-19
G001780725	0	0.0	1.0	1.0	2.845560611211378e-32	9.823102234916968e-42	7.238655242374928e-29	1.2416003313452996e-28	6.098863459009501e-36	5.7077120458013564e-36	1.703639664873885e-25	2.612861116580054e-41	1.8537014629772904e-36	2.875865794047384e-24	1.2712693988866167e-17	3.5571036123381036e-17	4.899575620782364e-39	7.605824608012463e-32
G000304715	2	2.0	1.0	2.1787960719935246e-26	7.432816580770453e-23	1.0	1.8743459908311637e-26	5.143956086658262e-20	9.794078742464407e-12	2.9384974721076926e-33	2.430029319155764e-26	6.358569148258917e-31	3.707415492150486e-19	4.929942032934574e-34	8.273365919821831e-29	2.0242888691394914e-24	1.6705642513944522e-21	2.409093054071977e-21
G000828915	9	9.0	1.0	0.0	1.5650754129193712e-36	5.777553568411221e-42	7.41493754975037e-33	9.97850590511503e-24	1.7303854623087388e-29	0.0	6.756696899333241e-22	1.0952774878475978e-29	1.0	1.0603069098223176e-17	1.2391859261340213e-30	0.0	0.0	4.622878385372849e-22
G000752675	4	4.0	1.0	5.995000278272076e-19	2.750261062505892e-30	1.113302258690255e-37	1.6645469453067536e-28	1.0	4.001362081498492e-30	3.00343655589839e-17	2.4970874264802077e-26	2.738368633178397e-30	5.173199593903733e-27	1.5839980617596718e-25	8.934610016325365e-25	7.943690520784582e-34	4.8566453828172927e-17	1.7212567469653378e-26
G001780795	11	11.0	1.0	7.957015125606358e-24	1.613290426322764e-29	2.170052760835462e-19	2.9198268922316683e-25	2.5175627099520426e-13	5.88750453875563e-20	1.7641925543184844e-20	8.305808176246965e-22	6.257742865874713e-24	1.2733398629791099e-20	1.7132935070662825e-08	1.0	6.39355683540938e-20	1.7789591414546502e-12	7.50576426640677e-14
G002021855	9	9.0	1.0	4.004974092692377e-26	2.843345674506102e-18	4.091507132222552e-21	2.4224109951119493e-27	1.7349111467141831e-16	1.6657225185077285e-20	3.187157800192396e-31	1.2537340482179088e-25	1.2435064913537963e-12	1.0	1.1916985944259557e-17	1.4508116639936605e-16	6.086310027866452e-22	7.512124743431283e-21	7.248978769262737e-17
G000420265	7	7.0	1.0	2.802596928649634e-45	4.5229245301921965e-38	0.0	1.6925374512097908e-32	2.5397834387369216e-31	3.2285916618043785e-42	0.0	1.0	4.075774763381251e-28	1.4905121431632753e-31	1.145561606689415e-37	4.203895392974451e-45	0.0	1.401298464324817e-45	6.670180690186129e-43
G000242235	3	3.0	1.0	2.0680264946255818e-19	9.990620527186687e-31	2.8917238516428156e-35	1.0	7.864741276661751e-22	6.389397161243762e-17	2.679982795499608e-28	9.766474564458853e-26	2.6374674104947737e-28	2.651870475503869e-23	1.873166552424088e-11	7.482332024212596e-19	1.1519437410096225e-19	1.0457383917629446e-23	1.3280209992634457e-18
G000432475	3	3.0	1.0	8.917956952806395e-33	6.631128477704127e-34	4.242531770025061e-37	1.0	4.860464704462491e-24	8.569059765223863e-17	1.8632557594361387e-31	3.8379860461692306e-30	0.0	2.121132346874074e-36	5.5588474207818444e-27	3.8079648638539756e-27	2.177969481103802e-22	5.531323232709068e-21	4.07085624957419e-32
G000687675	3	3.0	1.0	9.769980237537344e-33	4.6020120095257306e-29	6.016171638642821e-33	1.0	4.983193296277167e-16	9.104473923394736e-17	5.637507747927797e-31	4.334229596870621e-25	6.568154503180059e-37	1.5575161910259653e-30	5.368199722206434e-22	5.7165834264767e-35	1.125480001936758e-23	1.8066533472138684e-23	9.082273057498303e-17
G001604185	3	3.0	1.0	2.962614149230186e-13	1.3093042387866012e-17	6.4218002961812635e-24	1.0	2.2258884053430114e-14	8.635626393659057e-13	1.0167595034009857e-15	9.535254626017433e-25	1.8759621357271872e-19	4.086404502208544e-22	4.614173863685175e-15	8.481872943427303e-16	3.741618570529681e-09	9.070452884359346e-20	9.408655630852372e-16
G001873185	11	11.0	1.0	1.3556097641894462e-25	1.8010622764428894e-27	1.8931394158903486e-16	2.950983844763298e-14	6.430348614694381e-11	1.6739337780485863e-12	6.753492950132043e-17	5.483404837538456e-20	9.423209832306589e-22	6.572218154198031e-21	2.9418317172956866e-16	1.0	5.369040986542145e-14	1.830692520658956e-15	2.6746120509318905e-12
G000828675	14	14.0	1.0	2.8378539396836307e-24	4.244204174069217e-27	1.4246398928450755e-39	1.0297567309769579e-17	1.7522213444620241e-19	3.7634236430299296e-22	9.761706886362923e-26	5.167975085224995e-26	2.646748647452708e-29	3.7370729594562234e-29	4.1073852652395715e-11	1.4139018731859632e-12	1.567361677000178e-16	5.185741874627331e-21	1.0
G000576125	7	7.0	1.0	5.565444584702835e-35	5.534354016032256e-39	4.0402459299909244e-29	1.0029995638278215e-29	7.337507668379098e-24	2.2028179243641046e-38	0.0	1.0	5.230455062937892e-24	8.774700915859508e-27	7.875627359938575e-25	8.33446634823407e-30	3.2067338720462086e-37	5.198817302645071e-43	4.829642183551165e-29
G001583415	4	4.0	1.0	2.5924021590009116e-43	8.584297383364794e-19	6.33009212992546e-21	5.56420515142744e-23	1.0	1.2468073178172612e-20	8.66030037474825e-36	8.472497388528296e-23	3.237962739503332e-33	2.663297157270432e-22	2.2393147179355422e-33	5.08347410464666e-24	7.02279502795804e-38	1.6506645242965765e-24	2.4227228212255388e-29
G001295935	7	7.0	1.0	0.0	0.0	1.2611686178923354e-44	1.401298464324817e-45	2.301282616451128e-28	0.0	0.0	1.0	1.431837695290286e-31	4.95908872383178e-17	2.6893204449487018e-37	5.465064010866787e-44	0.0	0.0	8.402619994615544e-38
G000383895	9	9.0	1.0	5.4682085246207315e-39	1.5414283107572988e-44	2.2957165899269264e-34	3.076096811808062e-29	5.695808607434926e-23	4.626796320497564e-29	0.0	1.8615890786582547e-28	3.093839303427849e-24	1.0	5.166223444236855e-25	2.686187862520582e-26	5.605193857299268e-45	0.0	2.831221211059228e-27
G001730235	5	5.0	1.0	1.1390783859513276e-28	2.369346575596508e-29	1.8535299517452586e-08	9.452143228806694e-17	4.644249462543333e-14	1.0	1.5541514039004888e-22	1.009990174905207e-16	3.8572204860232535e-19	9.220292774914206e-19	1.1509599130685672e-19	1.965858418639437e-17	4.892746567597937e-14	4.912163557857507e-12	1.8927801627476384e-14
G001050095	2	2.0	1.0	6.73820924982179e-24	1.9983584519911174e-29	1.0	1.6354661131598396e-23	1.1062814004091617e-25	8.71268660516955e-14	7.743953664444307e-39	1.628227668137533e-29	1.599487265311217e-33	1.0179797388340226e-27	1.384297777232297e-27	5.2724085318120635e-22	5.727494284854847e-21	1.4631015944345863e-29	2.6948558848825967e-22
G000526155	10	10.0	1.0	4.538630852984372e-25	2.5813410436947848e-11	1.4354832807160752e-34	3.246206857911183e-36	6.516029595724445e-27	4.041182279949446e-16	2.6790015341929427e-28	9.106817488921282e-21	6.663594587403803e-41	1.3613779053247745e-17	1.0	6.396030488011947e-17	7.58995174794215e-37	1.824146803775524e-30	3.573689241486873e-21
G001776115	12	12.0	1.0	2.8406664365020428e-19	3.2530414304482326e-26	1.1983192211848504e-22	3.4245427717703328e-31	7.664131286058493e-25	2.9400365368430995e-16	0.0	3.0189521166510605e-34	2.2832797678597305e-34	5.0536748416437485e-18	7.289593994955156e-27	8.592740894090914e-21	1.0	9.150261770779085e-39	4.747296102774502e-15
G000300005	8	8.0	1.0	4.706958851174009e-37	3.645653567727272e-33	1.037958283184418e-35	9.756217681570414e-22	7.071841060293742e-20	1.0707696188173767e-24	0.0	9.864863896840776e-21	1.0	7.651883467130194e-12	1.3127537266975545e-19	7.689433013517325e-25	8.041035113562721e-35	1.8093565771362038e-41	8.715756028239018e-19
G001969175	4	4.0	1.0	3.181739313083458e-24	2.5948899337760814e-16	6.615002623756265e-36	1.3195101928708502e-21	1.0	2.0625363935024908e-18	9.188446284454265e-34	3.3836155161586004e-22	1.388953708123516e-18	5.252282044091073e-19	7.481066818543908e-14	2.7316552166476756e-26	1.428899965963715e-19	5.608381750140225e-15	2.2824320897369722e-14
